industry_name,sdg_target_id,impact_type,relevance_score,rationale,sdg_target_description
6630_水面木材倉庫業,12.2,Positive,0.5,专业的木材仓储有助于减少木材在储存环节的腐烂和浪费，促进木材资源的更有效利用，间接支持自然资源的可持续管理。,"By 2030, achieve the sustainable management and efficient use of natural resources"
6630_水面木材倉庫業,15.2,Positive,0.3,该行业本身不直接管理森林，但作为木材供应链的一环，其存在依赖于木材生产。如果储存的木材来自可持续管理的森林，则间接支持该目标。相关性较弱且间接。,"By 2020, promote the implementation of sustainable management of all types of forests, halt deforestation, restore degraded forests and substantially increase afforestation and reforestation globally"
6630_水面木材倉庫業,6.3,Negative,0.6,水上木材仓库存在污染水体的风险，例如木材防腐化学品的渗漏或木材分解产物进入水体，可能对改善水质的目标产生负面影响。,"By 2030, improve water quality by reducing pollution, eliminating dumping and minimizing release of hazardous chemicals and materials, halving the proportion of untreated wastewater and substantially increasing recycling and safe reuse globally"
6630_水面木材倉庫業,14.1,Negative,0.5,如果仓库位于沿海或河口地区，其潜在的污染风险（化学物质、碎屑）可能构成海洋污染源，与减少海洋污染的目标相悖。,"By 2025, prevent and significantly reduce marine pollution of all kinds, in particular from land-based activities, including marine debris and nutrient pollution"
6820_国内・国際電気通信,9.1,Positive,0.95,电信网络是现代社会质量和可靠性的核心基础设施，支持经济发展和人类福祉，并致力于普惠接入。,"Develop quality, reliable, sustainable and resilient infrastructure, including regional and transborder infrastructure, to support economic development and human well-being, with a focus on affordable and equitable access for all"
6820_国内・国際電気通信,9.c,Positive,0.9,国内和国际电信服务直接扩大了ICT和互联网的接入范围，特别是在连接偏远和发展中地区方面。,Significantly increase access to information and communications technology and strive to provide universal and affordable access to the Internet in least developed countries by 2020
6820_国内・国際電気通信,8.2,Positive,0.8,电信行业是技术升级和创新密集型产业，其发展直接提高经济生产力，并作为基础服务赋能其他行业的多元化与创新。,"Achieve higher levels of economic productivity through diversification, technological upgrading and innovation, including through a focus on high-value added and labour-intensive sectors"
6820_国内・国際電気通信,8.10,Positive,0.7,电信网络是移动支付、网上银行等普惠金融服务得以实现和扩展的技术基础。,"Strengthen the capacity of domestic financial institutions to encourage and expand access to banking, insurance and financial services for all"
6820_国内・国際電気通信,4.4,Positive,0.7,电信服务（尤其是互联网）为远程教育、在线技能培训提供了关键平台，帮助人们获得就业和创业所需技能。,"By 2030, substantially increase the number of youth and adults who have relevant skills, including technical and vocational skills, for employment, decent jobs and entrepreneurship"
6820_国内・国際電気通信,3.8,Positive,0.6,电信服务支持远程医疗、健康信息传播和医疗数据管理，有助于扩大优质医疗服务的可及性。,"Achieve universal health coverage, including financial risk protection, access to quality essential health-care services and access to safe, effective, quality and affordable essential medicines and vaccines for all"
6820_国内・国際電気通信,10.2,Positive,0.6,普及电信服务可以减少数字鸿沟，促进不同地域、社会经济背景人群的社会和经济包容。,"By 2030, empower and promote the social, economic and political inclusion of all, irrespective of age, sex, disability, race, ethnicity, origin, religion or economic or other status"
6820_国内・国際電気通信,13.3,Positive,0.5,电信网络是传播气候变化信息、进行预警和提升公众意识的重要渠道。,"Improve education, awareness-raising and human and institutional capacity on climate change mitigation, adaptation, impact reduction and early warning"
6820_国内・国際電気通信,12.5,Negative,0.5,电信行业涉及大量网络设备和用户终端的生产、更新和淘汰，可能产生显著的电子废物，对废物减量目标构成挑战。,"By 2030, substantially reduce waste generation through prevention, reduction, recycling and reuse"
6820_国内・国際電気通信,7.3,Negative,0.4,数据中心和通信网络是能源消耗大户，如果其能效提升速度跟不上需求增长，则可能对全球能效改善目标产生压力。,"By 2030, double the global rate of improvement in energy efficiency"
4599_他の飲食料品小売,2.1,Positive,0.6,作为食品零售渠道，该行业提供了食物获取途径。但其作为'其他'或'专门'零售的性质，可能主要服务于特定消费群体，而非最脆弱的群体，因此对解决普遍饥饿的直接贡献有限。,"By 2030, end hunger and ensure access by all people, in particular the poor and people in vulnerable situations, including infants, to safe, nutritious and sufficient food all year round."
4599_他の飲食料品小売,3.4,Positive,0.5,如果该行业专注于销售健康、营养、有机或特定膳食需求的食品，可以通过促进健康饮食来帮助预防非传染性疾病。但其影响取决于具体销售的产品组合，相关性是潜在的而非绝对的。,"By 2030, reduce by one third premature mortality from non-communicable diseases through prevention and treatment and promote mental health and well-being."
